$GPRMC,143609.800,A,4351.9567,N,08117.6850,W,59.16,117.96,11051$GPGGA,143610.200,4351.9532,N,08117.6763,W,1,8,0.95,337.0,M,-35.3,M,,*63
$GPGGA,143620.600,4351.8595,N,08117.4434,W,1,9,0.91,343.3,M,-35.3,M,,*6E
$GPGGA,143620.800,4351.8577,N,08117.4391,W,1,9,0.92,343.6,M,-35.3,M,,*62
$GPGGA,143621.000,4351.8559,N,08117.4349,W,1,9,0.91,343.9,M,-35.3,M,,*6E
$GPGGA,143621.200,4351.8542,N,08117.4308,W,1,9,0.92,344.1,M,-35.3,M,,*6F
$GPGGA,143621.400,4351.8524,N,08117.4267,W,1,9,0.92,344.4,M,-35.3,M,,*64
$GPGGA,143621.600,4351.8507,N,08117.4225,W,1,9,0.92,344.6,M,-35.3,M,,*63
$GPGGA,143621.800,4351.8490,N,08117.4184,W,1,9,0.92,344.9,M,-35.3,M,,*65
$GPGGA,143622.000,4351.8473,N,08117.4143,W,1,9,0.91,345.1,M,-35.3,M,,*62
$GPGGA,143622.200,4351.8456,N,08117.4103,W,1,9,0.92,345.4,M,-35.3,M,,*65
$GPGGA,143622.400,4351.8438,N,08117.4062,W,1,9,0.92,345.7,M,-35.3,M,,*6E
$GPGGA,143622.600,4351.8419,N,08117.4021,W,1,9,0.91,346.1,M,-35.3,M,,*6E
$GPGGA,143622.800,4351.8401,N,08117.3980,W,1,9,0.92,346.5,M,-35.3,M,,*6B
$GPGGA,143623.000,4351.8383,N,08117.3939,W,1,9,0.92,346.9,M,-35.3,M,,*61
$GPGGA,143623.200,4351.8366,N,08117.3898,W,1,9,0.92,347.2,M,-35.3,M,,*68
$GPGGA,143623.400,4351.8349,N,08117.3858,W,1,9,0.92,347.5,M,-35.3,M,,*68
$GPGGA,143623.600,4351.8333,N,08117.3817,W,1,9,0.92,347.9,M,-35.3,M,,*60
$GPGGA,143623.800,4351.8316,N,08117.3776,W,1,9,0.92,348.3,M,-35.3,M,,*64
$GPGGA,143624.000,4351.8300,N,08117.3736,W,1,9,0.92,348.6,M,-35.3,M,,*6D
$GPGGA,143624.200,4351.8284,N,08117.3694,W,1,9,0.92,349.0,M,-35.3,M,,*6C
$GPGGA,143624.400,4351.8268,N,08117.3653,W,1,9,0.92,349.4,M,-35.3,M,,*67
$GPGGA,143624.600,4351.8253,N,08117.3612,W,1,9,0.92,349.7,M,-35.3,M,,*6B
$GPGGA,143624.800,4351.8237,N,08117.3571,W,1,9,0.92,350.0,M,-35.3,M,,*6E
$GPGGA,143625.000,4351.8221,N,08117.3531,W,1,9,0.92,350.3,M,-35.3,M,,*67
$GPGGA,143625.200,4351.8206,N,08117.3490,W,1,9,0.92,350.6,M,-35.3,M,,*6F
$GPGGA,143625.400,4351.8191,N,08117.3449,W,1,9,0.92,350.9,M,-35.3,M,,*6F
$GPGGA,143625.600,4351.8176,N,08117.3408,W,1,9,0.91,351.2,M,-35.3,M,,*68
$GPGGA,143625.800,4351.8161,N,08117.3368,W,1,9,0.92,351.4,M,-35.3,M,,*64
$GPGGA,143626.000,4351.8147,N,08117.3327,W,1,9,0.92,351.7,M,-35.3,M,,*63
$GPGGA,143626.200,4351.8132,N,08117.3286,W,1,9,0.92,351.9,M,-35.3,M,,*67
$GPGGA,143626.400,4351.8117,N,08117.3246,W,1,9,0.92,352.2,M,-35.3,M,,*62
$GPGGA,143626.600,4351.8101,N,08117.3205,W,1,9,0.92,352.4,M,-35.3,M,,*66
$GPGGA,143626.800,4351.8087,N,08117.3165,W,1,9,0.92,352.7,M,-35.3,M,,*61
$GPGGA,143627.000,4351.8071,N,08117.3124,W,1,9,0.92,352.9,M,-35.3,M,,*6A
$GPGGA,143627.200,4351.8056,N,08117.3083,W,1,9,0.92,353.1,M,-35.3,M,,*68
$GPGGA,143627.400,4351.8041,N,08117.3043,W,1,9,0.92,353.3,M,-35.3,M,,*66
$GPGGA,143627.600,4351.8026,N,08117.3002,W,1,9,0.92,353.6,M,-35.3,M,,*65
$GPGGA,143627.800,4351.8010,N,08117.2961,W,1,9,0.92,353.8,M,-35.3,M,,*6D
$GPGGA,143628.000,4351.7995,N,08117.2920,W,1,9,0.92,354.1,M,-35.3,M,,*6A
$GPGGA,143628.200,4351.7979,N,08117.2879,W,1,9,0.92,354.5,M,-35.3,M,,*63
$GPGGA,143628.400,4351.7964,N,08117.2837,W,1,9,0.92,354.8,M,-35.3,M,,*6E
$GPGGA,143628.600,4351.7948,N,08117.2796,W,1,9,0.91,355.1,M,-35.3,M,,*6D
$GPGGA,143628.800,4351.7933,N,08117.2754,W,1,9,0.92,355.4,M,-35.3,M,,*67
$GPGGA,143629.000,4351.7918,N,08117.2713,W,1,9,0.92,355.7,M,-35.3,M,,*67
$GPGGA,143629.200,4351.7903,N,08117.2671,W,1,9,0.92,356.0,M,-35.3,M,,*6E
$GPGGA,143629.400,4351.7888,N,08117.2629,W,1,9,0.92,356.3,M,-35.3,M,,*64
$GPGGA,143629.600,4351.7873,N,08117.2587,W,1,9,0.92,356.5,M,-35.3,M,,*63
$GPGGA,143629.800,4351.7858,N,08117.2545,W,1,9,0.92,356.8,M,-35.3,M,,*67
$GPGGA,143630.000,4351.7844,N,08117.2502,W,1,9,0.92,357.1,M,-35.3,M,,*61
$GPGGA,143630.200,4351.7829,N,08117.2460,W,1,9,0.92,357.4,M,-35.3,M,,*68
$GPGGA,143630.400,4351.7814,N,08117.2417,W,1,9,0.92,357.7,M,-35.3,M,,*63
$GPGGA,143630.600,4351.7799,N,08117.2375,W,1,9,0.92,358.0,M,-35.3,M,,*60
$GPGGA,143630.800,4351.7783,N,08117.2333,W,1,9,0.91,358.3,M,-35.3,M,,*67
$GPGGA,143631.000,4351.7767,N,08117.2290,W,1,9,0.92,358.6,M,-35.3,M,,*6A
$GPGGA,143631.200,4351.7752,N,08117.2245,W,1,9,0.91,357.5,M,-35.3,M,,*69
$GPGGA,143631.400,4351.7737,N,08117.2202,W,1,9,0.92,357.7,M,-35.3,M,,*6E
$GPGGA,143631.600,4351.7722,N,08117.2159,W,1,9,0.91,357.9,M,-35.3,M,,*68
$GPGGA,143631.800,4351.7707,N,08117.2117,W,1,9,0.91,358.1,M,-35.3,M,,*6C
$GPGGA,143632.000,4351.7693,N,08117.2074,W,1,9,0.91,358.3,M,-35.3,M,,*6D
$GPGGA,143632.200,4351.7678,N,08117.2030,W,1,9,0.91,357.9,M,-35.3,M,,*6F
$GPGGA,143632.400,4351.7663,N,08117.1988,W,1,9,0.92,358.0,M,-35.3,M,,*6F
$GPGGA,143632.600,4351.7649,N,08117.1946,W,1,9,0.91,358.2,M,-35.3,M,,*66
$GPGGA,143632.800,4351.7634,N,08117.1904,W,1,9,0.91,358.3,M,-35.3,M,,*65
$GPGGA,143633.000,4351.7619,N,08117.1861,W,1,9,0.91,358.5,M,-35.3,M,,*67
